ALDO CASILLO,-19.9531791,-43.9166626
ALDO DE SA BRITO,-19.8084984,-43.9980341
ALECRIM,-19.8001079,-43.9284636
ALECRIM DA SERRA,-19.8363508,-43.89298
ALEGRE,-22.2350721,-45.8968392
ALEGRETE,-19.8993739,-43.9204063
ALEGRIA,-19.9178965,-43.9034699
ALEIXANOR ALVES PEREIRA,-20.0259225,-44.0274417
ALEIXO,-19.7993349,-43.9645661
ALEIXO LOURENCO DE GOUVEIA,-20.0039178,-44.0063824
ALELUIA,-20.0140551,-44.02445729999999
ALEM PARAIBA,-19.9093589,-43.9464312
ALENCAR FERREIRA DE CARVALHO,-19.8782505,-43.9111913
ALENCAR PORTELA SENRA,-19.98744,-44.0466568
ALENTEJO,-19.8734351,-43.9564895
ALESSANDRA SALUM CADAR,-19.9800494,-43.9683822
ALETES,-19.9161487,-44.0194129
ALEXANDRE,-19.9017658,-43.9693327
ALEXANDRE ALVES,-19.950966,-43.98721159999999
ALEXANDRE BARBOSA,-19.8591538,-43.9636593
ALEXANDRE DE CARVALHO DRUMOND,-19.9166813,-43.9344931
ALEXANDRE DE GUSMAO,-19.830992,-43.94828769999999
ALEXANDRE DE SIQUEIRA,-19.9017658,-43.9693327
ALEXANDRE HENRIQUE,-19.8976104,-44.0088461
ALEXANDRE LEVY,-19.9619272,-43.9713345
ALEXANDRE MATHIAS ALVES,-19.950966,-43.98721159999999
ALEXANDRE MOTERANI,-19.8680788,-44.0028768
ALEXANDRE SIQUEIRA,-19.9017658,-43.9693327
ALEXANDRE STOCKLER,-19.9077873,-43.9485258
ALEXANDRE TOURINHO,-19.9091792,-43.9192904
ALEXANDRINA MARIA COUTINHO,-19.8285105,-43.9962656
ALEXANDRINO DE OLIVEIRA NETO,-19.8789508,-43.9144185
ALEXANDRITA,-19.9577506,-43.9902689
ALEX GEORGE DO NASCIMENTO,-19.8636322,-44.0196894
ALEX LABORI,-19.9166813,-43.9344931
ALFA,-19.9245008,-44.0224172
ALFAR GOMES,-19.9747883,-44.0652896
ALFAVACA,-19.8368795,-43.8926258
ALFAZEMA,-19.9734261,-44.0513323
ALFENAS,-19.9454127,-43.9245609
ALFEU DE CARVALHO,-19.8404835,-43.9151649
ALFEU GONCALVES QUEIROGA,-20.015385,-44.0280898
ALFINETE,-19.9759811,-44.0494134
ALFREDINA AMARAL,-19.9815227,-44.001561
ALFREDO ALVES DE CASTRO,-19.7897471,-43.9810878
ALFREDO ALVES MARTINS,-19.8080692,-43.9806539
ALFREDO ALVES PINTO,-19.8217493,-43.963165
ALFREDO CAMARATE,-19.8671107,-43.9761671
ALFREDO CAPORALLI,-19.9166813,-43.9344931
ALFREDO CARAMATTI,-19.869464,-43.97636139999999
ALFREDO DE SEIXAS BARACHO,-19.8336721,-43.9252522
ALFREDO GUZELHA,-19.9884212,-43.989242
ALFREDO GUZELLA,-19.8343638,-43.9494857
ALFREDO HERDY DE CARVALHO,-19.9835985,-44.0189102
ALFREDO LELLIS,-19.8292288,-43.9464095
ALFREDO NOHMI FILHO,-19.9627584,-44.00290529999999
ALFREDO PINTO,-19.9093193,-43.9114342
ALFREDO SANTOS NEVES,-19.8093287,-43.9681772
ALGA AZUL,-19.8281818,-43.9391696
ALGA DOURADA,-19.8290593,-43.9402862
ALGA MARINHA,-19.8285479,-43.9413064
ALGARVE,-19.8767984,-43.9568958
ALGAS,-19.8935987,-43.8981133
ALGA VERDE,-19.8279577,-43.9385112
ALGA VERMELHA,-19.8292586,-43.9394538
ALIANCA,-19.8565463,-43.9171013
ALICE,-19.9503227,-43.9677386
ALICEDRO,-19.9166581,-44.0215264
ALICE MAGALHAES LOPES,-19.8347776,-43.9995315
ALICE MARQUES,-19.8200063,-43.9984401
ALICE PERRI,-19.8251174,-43.9397563
ALICE TERAIAMA,-20.0012806,-43.9773545
ALINE,-19.9075449,-44.022761
ALIPIO DE CASTRO,-19.864105,-43.9136197
ALIPIO DELFINO,-19.8850747,-43.963273
ALIPIO DE MELO,-19.89405,-44.0041007
ALIPIO FRANCISCO DE SOUZA,-19.9101981,-43.8806326
ALIPIO GOULART,-19.9431826,-43.9110836
ALIPIO MARTINS,-19.8375787,-43.9050665
ALIRIO ELIAS FERREIRA,-19.883613,-43.9231408
ALIRIO FERREIRA DE SOUZA,-19.8550271,-43.9321832
ALKIMIM,-19.7922733,-43.9523914
ALMADA,-19.9141213,-44.0205119
ALMANDINA,-19.9182903,-43.9246488
ALMEIDA MELO,-19.9031928,-43.9607667
ALMEIDA NERO,-19.9178009,-44.0076103
ALMENARA,-19.913344,-44.00101069999999
ALMERIA,-19.8076257,-43.9677211
ALMIRANTE,-19.9166813,-43.9344931
ALMIRANTE ALEXANDRINO,-19.9351718,-43.95681709999999
ALMIRANTE BARROSO,-19.9282756,-43.9772212
ALMIRANTE TAMANDARE,-19.9365278,-43.9571877
ALMIR MENDES DA COSTA,-20.0083329,-44.03128359999999
ALOISIO ARAGAO VILLAR,-19.8347573,-44.0059212
ALOISIO DE AZEVEDO,-19.8201313,-43.9762005
ALOIZIO NOGUEIRA MACHADO,-19.8271841,-43.9555861
ALOYSIO LEITE GUIMARAES,-19.9713349,-43.9345107
ALPERCATA,-19.8276466,-43.9853932
ALPES,-19.9542572,-43.9636429
ALPESTRE,-19.9039883,-44.0047588
ALPHONSUS DE GUIMARAES,-19.9156813,-43.9074682
ALPINEA,-19.8113444,-43.9426648
ALPINIA,-19.9166813,-43.9344931
ALPINOPOLIS,-20.8626768,-46.3911616
ALSACIA,-19.9179535,-43.98708449999999
